"Treatment.1"	"Treatment.2"	"Treatment.3"	"Treatment.4"	"Treatment.5"	"Treatment.6"	"Treatment.7"	"Treatment.8"	"Treatment.9"	"Treatment.10"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"
-0.627620611969191	0.60984649623357	-0.422248960287738	1.25106645815038	1.54148692954084	2.01592315628916	-1.63257287761799	-1.24390465610183	-0.201912912964018	-0.347989790643629	2.32370112434003	0.415258490392322	1.53702278919003	-0.689552653905199	-1.36656835392633	0.343950481057164	0.969499272475791	1.73513893385238	1.86564921751618	0.670896990213435
0.852695016149709	0.66743953567815	-1.99890908130202	-0.549062790204423	-1.24474234382081	-0.116791197261996	0.619738478946146	-1.21790549158031	1.22156380028967	-1.13153393288	0.161721391036043	0.972585824655168	1.81882810118223	2.34176633427572	1.33473331943312	0.278117099274892	0.561642099242247	1.28075508193695	2.20075324692885	-0.214551307422477
1.18792386735136	0.00748797081842464	0.0142198236030118	-0.034196738718565	-0.385975078102782	1.94421572995941	-0.512777277993744	1.07371186370115	0.0829490331783013	1.76520983221197	-0.228327283905124	-0.341686025504059	1.64670078585109	-0.285028244089284	2.4528978084458	2.24971131016353	0.786037194406898	1.02442802262172	0.126291304724344	-0.299283841456084
0.0686172611818904	0.610800868663419	1.0807945964546	0.0173030924287961	0.344053928488626	0.78593930198776	-1.74148008404806	-0.626694058491417	-0.610238053900544	-0.546152273168023	2.12390854604588	1.41779415221407	0.176829327715538	0.916453970051841	0.785218747835267	0.0831877858526895	1.33264033473901	3.05144434249955	0.745638278166247	0.829722450886134
-0.331372128880269	2.62097122685866	0.278843572334739	0.794800257893892	-0.429926096323299	0.213679696401895	1.42212923268143	-0.33244495168722	-0.0221067171054872	1.43334111213164	-2.50848271746213	1.73121824221638	-0.430824237958351	2.45693954034257	0.582359653330492	0.835105762632708	0.998101721667544	1.74242374623108	0.196823478323983	-0.0462713408854224
-0.149405127759736	0.139035041050917	-0.873813885558464	0.760377440348432	-0.330439735853726	0.549075265654855	0.584045883650798	-1.52860259382718	-0.313316665687271	1.30180471589973	1.11225401005235	1.64989362985146	-0.490050688335366	1.33492573662361	0.265064841948014	0.396225762424193	0.668951249813843	0.381145888134626	0.302150949350559	3.18339725131881
-0.198795198244736	-0.493997255523327	-0.675584715992108	1.1852286812562	-0.855212454968234	0.789912187489506	-1.97684429851108	1.57349636752375	-0.860353696718468	1.45471094263327	-0.470803853036774	-0.10512190359077	1.43085122008886	-0.0357620610907934	1.21448155034663	1.39785298772854	2.20009557042063	1.16370266938652	0.872711807359079	2.10022668383599
-0.0703720068449973	-0.738304367245726	-2.58035805823886	0.135332650100775	0.684798150742634	0.424553131900813	0.266986350604086	2.01702099318359	1.05880353951242	0.955900560676138	2.96144698747715	-0.0909881616998514	0.514254162610593	0.52027609253904	3.58381387796631	2.30892092508199	0.749782862375886	-0.82835703161138	1.28332698964865	0.929460093807625
-0.92444640895833	1.5838832472008	0.339543266115802	-1.28586688679151	0.694744370501417	1.0642811161039	0.285642211148631	0.422060335630043	0.461780303292212	0.656156882450268	0.809853583197198	1.54662186162142	1.02175325286875	2.78561072701621	0.342448061134584	1.39959206442498	-0.469397194022358	-0.770766860625023	-0.191925122731931	2.49273858176895
-0.253654553479673	-1.04478844625144	0.673933668793402	-1.12464548856671	0.144986644073073	0.621244315970984	0.46093990567304	-0.251920340680333	0.546441770727438	-0.450403615562525	-0.223067060426356	0.228932837411616	0.646390589852111	1.84468307621133	-0.226804692242144	2.44883241645428	0.693044960393317	1.2381767330852	-1.36720620542906	0.503805039318017
0.218076783223376	-0.630364229981241	1.47091423515622	3.08405533653201	-0.716824339215763	0.74375204248547	-0.52811079631791	1.60837548098316	-0.541384194068874	-0.301966619521292	0.54306780186589	-0.103806393512376	1.38357725389695	2.21767115819463	-0.683226003297181	2.08370870363179	0.40730555780962	1.80143538707198	-0.680235568747145	-0.331015948578557
-0.760479724891149	-0.966851835614609	-1.08564614283054	-0.225674219719997	-0.318722768010444	0.493805493485455	0.440884872648522	-0.60477955104645	0.557621644195329	1.28339505646833	-0.677898212219104	0.780144652803701	0.166351370679945	2.76545371145756	0.147463211035609	1.11976408874689	1.64608679077857	1.56157581146901	1.60427883305255	1.06152588285049
0.856160945334064	1.28998516137359	-2.621254935936	0.0713995099069004	0.121566248569413	1.36191928695512	0.493916568453103	0.689941251960159	-0.819773844643459	-0.237014804787746	1.59576600225923	1.51043530356528	0.0580769602283171	-0.36771874338615	0.440752438107744	-0.562241629207962	1.58920144893644	-0.765159199500302	1.5267633016461	-0.0971587456204908
-1.21567173632607	-0.0885341129874714	0.0991091487240446	-0.0746035099458936	1.35202753109091	-0.655322339335652	0.483087444010718	-1.7373198080374	-1.23541399312037	-0.354217019706543	0.785016621976668	1.03962736939787	-0.899570596184471	0.336199087374074	0.568394513775548	2.498114490032	1.2911295793849	0.341468096191368	1.42041410506828	2.76699412488418
0.0186941870862778	-1.92281679458587	2.84210789770344	0.908589504120586	-1.04883105010501	-0.479787686830962	-0.368795543728065	-0.257055180845057	0.597785520326508	-0.934626057950539	2.5709411826959	0.058596516736503	0.782072483771101	1.73215818528332	1.62600387602071	-1.05821794772669	-0.607286275628365	0.122602499286336	1.27937984919262	1.5847326298525
-0.214513026796077	-0.0680429223297385	-0.0361711894518154	1.09378643367171	0.11738730894196	-0.716582408747366	1.28818668943448	-0.332682557466294	-0.0572595753486052	1.26878865774019	0.563342560146361	1.94429864519441	0.0453857196510038	0.619522205199163	0.56495342136652	-0.213608002000893	1.1824169883756	0.345925412115585	0.602168144386503	1.01592760525512
-0.0486593370213646	-0.258203772815339	1.39931376247469	-0.229165042713523	1.02690255963401	-0.447003115644188	-1.68997176863377	1.28877570367695	0.837543058706801	0.934012191448611	0.448965678559873	0.488133300556778	2.39147650346114	1.67023175181684	0.564764545340452	0.751745726475642	1.8118034882476	0.443653916286099	0.395908194970305	1.06539247521367
-0.103305822628816	0.120371929984786	-0.338997974325363	1.60393300385058	-0.332602255059513	-1.10376037473222	-0.0737730769455587	-0.531997044998502	0.186237242089842	1.69898765464983	1.13746660352645	0.898975137913869	1.35468215672355	-0.779867300368716	-0.137891138300703	1.51209702113337	0.066626719616251	2.0212268433655	1.81679013675663	1.29622015685526
0.224691767646354	-0.336566311924326	0.21851204560264	1.44510874637168	1.48678092386422	-0.453138392929219	0.57735796278243	-1.22639823884939	-0.572259224638239	0.0060792036344191	1.35856754028552	0.0779665697619734	1.23755448083012	1.11906807341882	0.674787562043001	0.540223833515961	0.728886928235634	-0.0662397173986093	-1.5921531951911	2.69695692301715
0.130919828733097	-0.492088381520162	1.3164813836496	1.47925227253677	-0.0243382435013006	-1.76885949824103	-1.32961490925805	-1.49485800838359	0.378978552978646	0.642501723071927	0.388989160442025	1.63046948349653	0.555118167295329	1.58485819661288	2.11410625591879	1.4200572817619	0.219771633406989	0.150580876503836	-0.476277373049965	-1.30087578907216
0.692439317342486	0.6848726858217	-0.545909409548005	0.323742404845014	2.33762678375816	0.462196134559284	0.276065964238638	0.17388634665976	1.70500257251554	0.231256908657785	0.753749659960458	2.7468326758695	1.56225721487954	1.68756179169299	-0.938720305397019	0.191235357096557	1.58279737451257	0.585743702879668	1.51678893093996	2.42645909992922
0.407627881604572	-0.332877133088814	0.304786931891359	2.27554540172635	-0.235399937130879	0.656691381036361	0.167934817584451	-0.410663274898792	1.02883204337997	0.377011139628507	-1.42951602856574	0.122542616669828	0.736188372047451	-0.149934935832481	0.0231198036244992	2.38792129907567	-0.32381284587644	0.473855268318095	2.60402115640758	0.409602733903378
0.184834848196887	2.01018506576619	0.408287047432617	-0.240934253451513	-0.558635300077767	-0.181950228035436	0.139918937582493	2.6207393359505	-0.000532231256665281	1.0425727953591	1.79200508536259	1.32981177408467	0.354067203360062	1.06985691394328	2.09292461994155	-2.31660967065976	0.87085814475983	1.04388218177794	-0.190312921305368	0.534548548494501
0.908122051559139	-1.40108724278499	0.752953094171559	-1.89626626359826	1.00981735766206	-1.00663763137438	0.849737112540151	2.57891980314224	-0.221479493280666	1.75112173328723	0.408597586476739	-0.479232747330891	2.12134199769752	0.108117368338795	2.46073651841611	0.671298858994719	-0.278177622002683	-0.212272554423427	2.4834959317476	0.40504669754655
0.846639012469647	-0.629687307704399	0.602993221194408	-0.0586710364079548	0.559671724178761	0.344043862177846	0.732039290053612	0.209284215808312	-0.0157042140155775	-0.356017587102216	-0.432747781193655	0.367858314262985	-0.183677843636072	0.0272973998239536	0.317636553853175	0.853441374909538	-0.339414554086584	-0.110891447573543	1.46156888425568	-1.28359939653571
0.24860925113845	-0.041750860368184	1.14516847442204	-0.929982716451971	-1.54668179701902	1.49540118830271	1.41268324892697	-1.19687441183897	-0.193283157412428	-1.42899020914618	-0.56903853008384	1.45068485460229	1.41520878290179	0.148054813382434	1.81446951102086	1.22883965194913	1.01669130244015	1.89387480896126	0.563239495349606	2.52224586200614
-0.308774209170391	1.48680511963812	0.390616117982896	1.25031975522545	1.35938642293417	0.939276493132357	-1.54515959315685	0.342032152548014	-0.140113085587733	-1.32741612032129	1.23999989013484	0.990662000011232	1.03823700655822	1.29384947723806	0.753941187056247	2.39026701114007	1.67690692066126	0.371675266236328	1.76672572999484	-1.01971561705169
0.386157242176481	-0.419237924521216	1.26807388614181	-0.102224266985711	0.16202346989712	-0.612847901832644	-0.617070115117658	0.862696169294142	0.105447867849587	2.08941760369278	1.12173422253224	1.0992449713454	0.98480302938366	0.628042393784297	0.86521658461235	-2.34866040523455	1.18281244538653	-0.0794139616120788	-0.326234855815673	0.582071845896705
0.816699760112068	0.0129932259404331	1.18305731677436	-0.146038401575837	0.33353476131451	2.19913908841114	-0.479514453556318	0.00439987482818992	0.5163848820176	0.402225668786826	1.13618328332421	0.16605245502443	0.178109062271807	0.437488888226517	-0.381332374156271	-0.35835543707481	-1.31423574559528	2.0146667671946	-0.234917841655802	-0.337983615233371
-1.04449343883602	0.474893244905787	-0.7757872436022	0.326582779149484	-1.26749588176291	2.8848929496272	0.515684477031175	2.49179920560126	-1.51388823384973	-0.39928022175847	-0.470631447354336	2.24423089888806	0.660084960172937	0.435660243930248	-0.3672478271832	2.45034944459714	3.32508383986079	1.16309698655748	0.863644032761345	0.267963057818926
-0.178617470900492	0.71528132309021	-1.88416367959187	0.907033625276272	-0.979309559552709	-2.02510199318598	-1.30742543955972	0.797809546918859	0.0659999615182364	0.0764493365784197	1.10031570993114	0.644280653312436	1.45555829164705	1.18744533860727	2.48777699327282	0.123964387188595	-0.152140295414904	0.980750957886546	0.141893184092809	1.83769309440174
1.11547889189206	-0.647289030947232	-0.351338050052041	-0.0843499106463778	0.200654278557435	-0.143112387324972	-0.373895917970837	1.38893433561608	0.858775679957984	-1.44094887303563	-0.643817534812627	2.17947759749858	0.273002227418347	0.206801713681027	0.397505301112596	1.47441268014019	0.0991563607473077	0.107888770793741	1.60412873763469	-0.134271429218719
0.800123660007603	-0.556043357176799	-0.617965972626621	1.41062072644167	0.302911556390938	-0.158080678849819	0.367646826673031	0.759324821265296	2.5584800819146	1.01199607240929	-0.650844744936408	0.115211575282807	0.277927735166817	-0.178794585584122	0.398240485761293	-0.449855088692625	1.25088546362079	0.279592623085521	1.15002745507506	0.403594847088212
-0.197643527385904	0.19116912509368	0.100794890696696	0.592996735998143	0.768300171627191	0.729481574186012	2.0847830782898	1.0186994027913	1.10594251130536	-1.46912959903503	2.56279501870219	0.704712892351015	0.0308968434644529	0.532886553691319	-0.385438029251993	1.59484953862739	-0.346704226648775	2.49076545795621	0.292250282780252	1.38559949574124
-2.76444178493409	-0.98402734204929	-0.945201352431089	-0.674048213550229	1.15737663585117	-0.975462203084194	0.15199806753615	-0.0711594940164417	-0.867443497516282	-0.396992038767369	-0.436031898996048	-1.71631771124551	0.320905288379805	1.59428432757438	1.51097214360975	1.95624305243471	2.0985908368441	1.4802981130309	-0.241551018199474	-0.0303865030501795
-1.27703117633911	-0.0744155531724014	-0.363496324903813	-1.23271483700027	-0.0662740044264374	-2.08292307884603	1.67511059771313	1.33241892966428	0.571415047676212	-0.0050716146307529	-0.520865660536603	0.392819309754129	-0.353122138356493	1.08400401232767	1.51005106478241	0.302968540439489	1.5611115163307	2.18236052713138	1.16437596111138	0.841104127546423
-0.941048161373323	-1.73137645550539	1.35433716835062	0.144671982150075	-0.102486297562982	0.0845070316127693	1.16778636220645	-0.60269155684755	1.67892372719351	-0.222159107528414	-0.0754184125627333	2.18504351658757	0.722627935751948	1.16558532897514	1.56193054066388	0.991530867823506	0.904365054981113	0.453999833797339	1.73173247032808	2.679892181828
0.718293486637059	-0.779730924122583	-0.351850895306834	-0.889045565090978	-1.16590037825347	0.676096955593216	-3.12806119636407	-0.155495439619396	-0.122352173875231	-1.03195623679925	1.52205822350212	1.36983258432932	0.052898911618335	1.35224891891926	-0.136180970525935	-0.819395951295159	2.11603785675851	1.30355082025492	1.31242463033795	-0.13307491985091
0.664537888701863	0.6254595417201	-0.271334078093148	-1.28248850563401	-1.39488058783938	-0.50189267958205	-0.0314347265093567	-0.729288151449425	2.01595595527157	-0.44765132045908	1.58164817288427	-0.212039437346373	0.0421144251535208	0.121301961492268	-0.409215841870896	1.65600610526569	0.438143714100191	0.787304581205514	1.28401066499075	0.00425179702054579
-1.21272628593493	1.6164328391108	-1.15101915892707	0.666308012541853	1.12492335276827	-0.230937131301338	1.60011956869291	-0.339776259009613	0.623657645358766	-0.30574976829704	-0.798557074323668	1.82684493073949	-0.618837321959463	1.52634016845649	0.448988066820317	0.270468906768152	0.478222474901785	-0.22048227741802	0.83559358012323	-0.821060789393591
0.440955439929722	0.840625995821652	-0.229965021200231	1.23613104173841	-0.0560178756447251	-0.486643089260181	-0.680516351439747	-1.15331401843636	0.68678525266064	-1.0807985525428	-0.300263711115726	0.117912759986012	1.64069022150454	1.51912688349601	-0.623961803971111	1.19078099879077	0.694744910846085	-0.0899422167191195	0.820984403997424	1.92538675508825
0.136117510346199	-2.53278832018869	0.666758081137708	-1.37243173684412	-0.368949876699317	0.0217597100537226	-0.467912268918803	-0.849765464546639	-1.02172841133793	-2.51904394288817	-0.563575866087461	-0.0141446096332823	2.73940570149329	-0.0587720830772991	2.25178781734687	1.59478129876105	1.09934876206335	0.922716403870128	-0.544862856535856	-0.479634495832538
-0.95487913228289	-1.00129021436323	1.43733148871542	-1.58510403847134	0.707859183508941	-0.551833485768184	0.0127547822562817	1.01155353069987	-0.839267021130737	-0.123821848665092	1.08420442878612	1.93003961822916	1.76666999443713	0.882950267459901	1.39641524339907	-2.28426189053353	-0.416813386507652	0.409119656245536	0.924936936392359	-0.13727371135202
-0.492800343577509	0.491267770478494	-1.26794069649774	0.639659662488695	0.547720562048197	-0.63057336994572	-0.533228536108605	1.03124106948064	0.0968533247674404	-1.8566835166234	0.446135284188045	2.32675773965367	0.0992250636143194	0.389301929673789	0.13294922092112	0.943008363563897	-0.978643386562654	0.43282577357903	0.719538912958185	0.79391893216045
0.404356286391711	1.20525028136884	-0.259669584157585	-0.173850250113194	1.59350689528586	-1.37400005311912	-0.990463628340214	1.20499666892144	-0.1612594225142	0.0655826313678157	0.461896278779767	-0.30036057495316	-0.104836312073443	-0.312602932900547	-0.579165374406575	1.65019049439834	0.469070402270369	0.411677102679003	0.0609484413104296	1.12744527023978
0.517059105880071	-0.0509464046317771	0.153342749609842	0.213923974547253	1.63952895762645	0.873593972433476	-0.184183217937435	-0.221171401927944	-0.184624398370898	-1.47517669406193	0.0656793639393528	1.83738235370376	-1.06116558865604	0.171273564651441	0.103804808025397	0.555054897721235	1.67638622552753	1.19423109859778	-0.397159080999331	-0.133315950793328
0.49789400807637	0.581730881953523	0.226755831881101	0.339464256033651	-0.785109392945791	-0.333596284654372	1.21274754322903	-0.764340867086555	-0.092429317739365	-0.308834998473418	1.69752158420668	1.94465668368988	0.28709739963046	0.988289854130493	-0.240811387163298	0.362425233259748	0.619728824783399	1.10514439302059	0.976844841525966	-0.39359308987298
-1.6272353837943	-0.0207307078699191	-0.786524040879491	-0.295707937652674	-0.783189704478536	0.121701380936154	-0.221699644542459	0.136143609272491	-2.1698836130348	-0.0186049516786402	2.87041036049468	-1.570550927847	0.133966931106934	-1.87706334114278	1.36201491131062	0.0984231996063623	0.795874333404571	-0.907366838697583	1.18025526510404	-0.443770372422689
0.83082682609893	0.2219559224089	1.36806021722627	0.851917869139199	-0.396299821983944	0.312004385894651	0.415749247272763	-1.04979110989535	0.646740907082621	0.607784763820331	1.49111491494599	1.03176397365284	1.65800207309898	-0.0470137013813496	0.326248522444102	-1.14481637649921	0.0969423469727254	1.22069589438926	-0.0875808538626425	2.07896822007253
0.636384328672582	1.61845141341232	0.0711790808289736	1.33747033565322	-1.94672798536146	0.412009969230602	-1.1905284667316	1.83208411865972	0.538589452128657	-0.260857900747986	1.82341133581928	1.31396424062095	-0.976005678186528	1.27683591779994	0.518797721638307	1.60098589235292	0.031247345481897	0.392156121782428	-0.728250778541132	0.232189700962959
-1.11840017168451	0.0791292602166011	0.28351843248742	-0.898092824119726	0.704012573137646	-0.194424566135502	-0.149077719472316	0.140626679782508	-0.717965801678347	0.542304782551107	-0.87271944658923	-0.515852468229405	1.69991085520288	1.41517307836805	0.33166629758093	2.00706935086809	1.09633498694314	0.366124167396631	1.18980486287359	1.73117954513132
0.619903494992401	-0.651509382139042	-0.709453202523851	0.0430344947515964	-0.457121118685939	-1.15838820112658	-1.13386853661172	-0.345493978720119	1.35827573927697	-0.649173458137887	1.25312977723414	-0.126775651860504	0.0919155804918144	0.223401744454122	2.24304678627973	1.11515433905782	-0.153218525387376	-2.69231180378009	2.020492180636	1.22735263310073
0.38490040920016	-0.875455617005361	1.00104428609901	-1.46062441920198	-2.66087685475344	0.712898144705851	0.175941559351045	-0.957050260646153	0.53396959517406	0.0660228107797816	-0.0377077048854493	1.14508587764861	0.111325647224298	2.33473642874246	-0.101634264719174	-0.0439996397039901	0.962374485016049	1.6261639795461	1.11640057986763	0.528218642758928
1.02717175450679	0.703438123978217	-1.58865232171429	-0.0402600229797772	-0.260224539899427	-0.885558530660166	-0.17327509646904	0.606212906140779	0.691252876659358	0.500024596397029	1.89908028947705	2.09405633623065	-1.44436016618164	0.257191157284413	-0.785540508663864	0.705795174280079	-0.950250202484598	0.960129418573741	2.16473021101755	-0.856617329489719
-1.08997537518475	0.493858921953334	-1.17765203397947	1.27043615300414	0.378005155220049	-0.607686931892613	1.96169332686956	-1.05683195188819	0.0561034934992308	-0.0759574887476174	1.99683656267248	2.23944971038127	0.742154590269037	2.02176895887294	2.03223765109167	0.981024646268281	2.082371455308	-0.568422805472027	0.981189791495609	1.12601088289646
-0.446805575273017	0.976605027860525	1.25604366177745	-0.659599172017211	-2.33281969200317	-0.57401117985311	-1.758206997059	1.16436848639641	0.550042637616097	-1.31470538684425	-0.912720090256826	0.279449284130992	0.176436072239108	0.469896978242748	0.906466792474495	0.53107072259155	1.28828165761505	0.219036795091116	1.85764091808927	-0.150993072614011
0.364784242855196	0.84985070477372	-0.378191040282445	0.560935429472738	0.585309236306503	-0.661569158782307	-0.39230326446125	-0.275253528046566	2.0794045324034	-0.584635907146714	1.12569112651605	1.15517317090274	0.482227387708796	1.20326168900272	0.378125406837448	0.322721676139929	-0.286086652630599	0.685874363946194	0.132582287999933	1.17353917927937
0.472420588403946	0.852911519699163	-0.217779318334893	0.404577811040926	-2.01172768148482	0.302253236466565	0.0779499914895661	-0.467281653207466	0.756107178684244	-1.04737928670731	0.271246703073554	1.16522190538048	-0.968990199622168	-0.38585132755082	2.19491790025959	0.0154256017702918	-0.530642405202994	0.432972684468255	2.04413244697615	2.63899309137133
1.31816765694226	1.79207653353838	-1.81642936345069	-0.260925488692213	-1.24181309402406	0.802822555062856	0.305507101049323	0.862455394273315	1.53906585853915	-0.182049773438205	2.03145177902484	-0.998346901167772	-0.183841903886698	-0.336099349455191	1.92810467133538	1.49121337486363	-0.453317099638477	1.26514474486723	0.883493384264471	2.35453622261471
-0.347139563066328	-1.96781139896461	-0.652642737703952	0.273280420534057	0.13515492041244	0.0634860474893303	1.31759894562718	-0.884679105320195	0.96241672738567	-0.463547511112425	-0.0291741167681334	0.924667770447599	1.01185462642429	-0.0708993726335014	1.26815512219234	0.164006020183613	0.114107129976528	2.18920182503577	0.771663967735882	1.84268553279108
0.925442851539809	0.215779709409556	-1.28936197727822	0.415260351309976	-0.26216917393826	1.3464845247026	-1.10529689991885	1.23449376467859	1.32696072799054	-1.2129572121797	0.441828696067189	2.57612430634041	1.07653625626816	0.853644441775816	0.961326959847643	1.48294847540114	-0.264549383519097	2.19431257022197	1.97950957955323	1.905448867545
0.513044747375638	-0.905075244784688	-0.851090267073004	0.913004601872013	-2.14383380978175	-0.95711886561019	-0.140410410008133	0.37515725276415	-0.0957157765301006	-0.663464832004154	-0.339489546884262	0.72028170769729	2.0314517110462	1.09280914339611	1.56196020997648	1.21699822987231	0.244254987194341	-0.214622031379566	1.88567861017282	2.76447412258916
-2.12709750666878	-1.8523140072249	-0.35223291322628	-2.83342300182064	-1.02260898527018	-0.549267239090307	-0.900818769720268	-3.24306301219947	-1.47377783908319	1.68815815476794	1.32230188163304	1.36653743565937	-0.74310455383424	1.18176712158448	-0.801034470325903	0.264825629471252	1.06180617736258	0.88192847615792	0.737534490433358	2.11050967995725
0.872807411579688	-0.00797717571399094	-0.716762022343809	0.219751107289439	-0.179529066471771	-1.0588348686019	-0.845480069041703	0.219164917726456	-1.8107637070639	-1.78482200166569	0.0287778440410372	0.731581025799297	-0.953909940352573	-0.585365243970094	0.744842192942546	1.25698096209365	0.410312741564651	2.34166822177674	0.753866655091282	-1.77559962248038
-1.32465863981638	0.828653621353539	-0.185293218228815	0.767550178539265	-0.162200217551336	-0.534310106212558	0.696975192688972	-0.00453137045816302	1.62352383769351	0.732752031579892	2.30289712726003	-0.472233053108642	-0.301784299787717	0.549407056295068	0.112868682367447	-0.25341055227034	1.40160516024652	0.773416369143747	1.19593026730491	-0.664281025137366
-1.26405601433583	2.00297633240072	2.01702169301588	-0.285182853674675	0.276462282302214	1.86568377091449	0.84565365875532	0.284356907437224	-0.389508217199836	1.47413727922823	0.98116068557779	1.78154058725354	1.71066777349235	1.5420647231561	3.27104623578673	3.81913418207121	0.910477622273957	1.21249350444293	1.11510786165428	2.11668469292269
-0.681823488982503	-0.190740965984214	0.829534801942862	0.905673512451991	-0.341774067359761	-0.734313710967884	-1.02619509919787	0.631128801806805	2.16794940241152	5.7067710659606e-05	0.493976241548125	-0.583238782690313	1.135335177088	1.93200881862687	-0.208130290085794	1.10994800428399	0.315420030004711	1.68060110203497	-0.573320646498098	-0.468279572289437
0.464367242342966	1.1718100894545	-0.477141870060293	0.324684527307937	0.158450157714742	-0.956719455314865	-0.972600448894066	0.407823843568346	0.448042996647702	-0.812286945725234	0.709204475049175	0.585162151549144	2.01967359656428	-1.20654932886661	0.755156964408618	-1.04652888760162	0.782360503598295	1.39291738775424	1.1393918823489	0.724259637078466
-0.646040442591115	1.01580131419887	0.0870927430935955	-0.421582481924312	-1.63400857379562	0.866800491076023	-0.0933860186123319	0.0126854647338824	1.75978271932528	-1.32851453909287	1.31048669491586	0.978165812499841	1.62155113934795	0.00240210712933042	-1.78285562087825	0.658577778452402	0.648654219680244	-1.48006845557933	0.522112299962683	2.08314917961409
0.406417549275549	0.0212640682279384	0.809511965500566	0.543285169542178	0.0392700882833045	1.02521258709642	-1.00903015376842	-0.467754144601926	-1.45830948670493	0.821684976526635	-1.39693285119348	1.73027474182903	-0.601088885961935	-0.253126253239363	1.38644515616881	-0.789730693673568	0.357830402958042	-0.175396947271579	0.74659918443131	1.99887930469999
0.706710576076055	0.307289444777051	-1.22524365262734	-0.915383860707621	1.18480430206288	-0.183343304498546	0.247549305860746	0.0662994465972064	0.246077581390873	-0.282466197132718	0.220072199807823	0.304294196747405	-1.47368195950986	1.97977744477399	1.90918668014609	0.939448214189061	2.00165290337593	2.30575867897364	1.87929166117209	2.48226224847026
